537, 0.873, 88.342, 18, -20, 835.042
538, 0.873, 88.342, 18, -20, 835.042
539, 0.873, 87.38, 17, -20, 835.042
540, 0.873, 87.38, 17, -20, 835.042
541, 0.863, 87.38, 17, -20, 835.042
542, 0.863, 87.38, 17, -20, 835.042
543, 0.863, 87.38, 17, -20, 835.042
544, 0.863, 87.38, 17, -20, 835.042
545, 0.863, 87.38, 17, -20, 835.042
546, 0.863, 87.38, 17, -20, 835.042
547, 0.863, 87.38, 17, -20, 835.042
548, 0.863, 87.38, 17, -20, 835.042
549, 0.863, 87.38, 17, -20, 835.042
550, 0.853, 87.38, 17, -20, 835.042
551, 0.853, 87.38, 17, -20, 835.042
552, 0.853, 87.38, 17, -20, 835.042
553, 0.853, 87.38, 17, -20, 835.042
554, 0.853, 87.38, 17, -20, 835.042
555, 0.853, 87.38, 17, -20, 835.042
556, 0.853, 87.38, 17, -20, 835.042
557, 0.844, 87.38, 17, -20, 835.042
558, 0.834, 86.437, 18, -19, 835.042
559, 0.824, 84.603, 18, -17, 835.042
560, 0.814, 79.694, 17, -18, 835.042
561, 0.795, 76.424, 17, -17, 835.042
562, 0.775, 75.685, 18, -17, 835.042
563, 0.765, 73.038, 17, -15, 835.042
564, 0.746, 68.88, 16, -16, 835.042
565, 0.726, 68.461, 17, -15, 835.042
566, 0.716, 66.988, 17, -17, 835.042
567, 0.706, 66.988, 17, -17, 835.042
568, 0.677, 65.747, 16, -16, 835.042
569, 0.667, 64.865, 15, -16, 835.042
570, 0.657, 64.435, 15, -16, 835.042
571, 0.638, 64.137, 14, -16, 835.042
572, 0.628, 58.727, 14, -12, 835.042
573, 0.618, 59.609, 15, -12, 835.042
574, 0.608, 58.727, 14, -12, 835.042
575, 0.598, 51.444, 14, -5, 835.042
576, 0.589, 51.444, 14, -5, 835.042
577, 0.579, 51.444, 14, -5, 835.042
578, 0.569, 51.444, 14, -5, 835.042
579, 0.569, 51.444, 14, -5, 835.042
580, 0.559, 51.444, 14, -5, 835.042
581, 0.549, 51.444, 14, -5, 835.042
582, 0.54, 52.221, 14, -6, 835.042
583, 0.54, 51.444, 14, -5, 835.042
584, 0.53, 51.444, 14, -5, 835.042
585, 0.53, 51.444, 14, -5, 835.042
586, 0.52, 51.444, 14, -5, 835.042
587, 0.52, 51.444, 14, -5, 835.042
588, 0.52, 51.444, 14, -5, 835.042
589, 0.51, 50.536, 14, -4, 835.042
590, 0.51, 51.444, 14, -5, 835.042
591, 0.51, 51.281, 13, -5, 835.042
592, 0.5, 51.444, 14, -5, 835.042
593, 0.5, 51.444, 14, -5, 835.042
594, 0.5, 51.444, 14, -5, 835.042
595, 0.491, 51.444, 14, -5, 835.042
596, 0.491, 51.444, 14, -5, 835.042
597, 0.491, 50.536, 14, -4, 835.042
598, 0.491, 51.444, 14, -5, 835.042
599, 0.491, 51.444, 14, -5, 835.042
600, 0.491, 51.444, 14, -5, 835.042
601, 0.491, 51.444, 14, -5, 835.042
602, 0.491, 51.444, 14, -5, 835.042
603, 0.491, 51.444, 14, -5, 835.042
604, 0.491, 51.444, 14, -5, 835.042
605, 0.481, 51.444, 14, -5, 835.042
606, 0.481, 51.444, 14, -5, 835.042
607, 0.481, 51.444, 14, -5, 835.042
608, 0.481, 51.444, 14, -5, 835.042
